"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.770953039E1,-2.948338389E-1,3.067765236E-1,3.401382446E0,3.427891681E0
1.771953508E1,-3.000018597E-1,3.289523125E-1,3.387099266E0,3.416233625E0
1.772956377E1,3.330608904E-1,-2.914562225E-1,3.577376366E0,3.604649490E0
1.773953046E1,3.069373369E-1,-2.611017227E-1,3.557024956E0,3.579778090E0
1.775025577E1,6.590582728E-1,-6.168184280E-1,2.281661034E0,2.453731822E0
1.775959946E1,7.128121853E-1,-9.234390259E-1,8.052177429E-1,1.417468328E0
1.777052669E1,6.783702374E-1,-9.295301437E-1,8.073883057E-1,1.405734094E0
1.777952846E1,7.757246494E-1,-1.078964710E0,2.418832779E-1,1.350711330E0
1.779047046E1,7.551224232E-1,-1.096104145E0,2.516689301E-1,1.354618552E0
1.779952816E1,3.317672610E-1,-1.086300373E0,-1.221408844E-1,1.142381903E0
1.781418416E1,2.551092207E-1,-8.436493874E-1,-8.601136208E-1,1.231511447E0
1.781952385E1,2.581694722E-1,-8.762016296E-1,-8.394970894E-1,1.240619255E0
1.782967685E1,7.491803169E-1,-7.219133377E-1,-1.289472580E0,1.656855319E0
1.783956077E1,7.422842383E-1,-7.550854683E-1,-1.268451691E0,1.652304344E0
1.784953069E1,8.522620201E-1,-7.013478279E-1,-9.955711365E-1,1.486405468E0
1.786128646E1,8.382363319E-1,-7.257318497E-1,-9.801750183E-1,1.479888486E0
1.786953192E1,6.889313459E-1,-6.566567421E-1,-7.102189064E-1,1.187533314E0
1.788023839E1,3.943145871E-1,-6.768980026E-1,-4.955067635E-1,9.269314172E-1
1.788952685E1,3.876208663E-1,-6.851148605E-1,-4.902949333E-1,9.273734036E-1
1.789954123E1,6.065368652E-4,-7.649512291E-1,-1.848521233E-1,7.869695409E-1
1.790984131E1,-2.221643925E-3,-7.665696144E-1,-1.838650703E-1,7.883148315E-1
1.792016308E1,-3.569507599E-2,-8.393449783E-1,8.287715912E-2,8.441817071E-1
1.792952685E1,-4.322090745E-2,-8.343052864E-1,7.934379578E-2,8.391834100E-1
1.793954192E1,-3.999932110E-2,-7.416324615E-1,-1.900997162E-1,7.666528261E-1
1.794952923E1,2.207784355E-1,-7.241225243E-1,-2.144670486E-1,7.868244167E-1
1.795957516E1,2.008081079E-1,-7.181458473E-1,-2.188425064E-1,7.771418126E-1
1.796952000E1,5.629593134E-1,-6.789264679E-1,-1.560668945E-1,8.956680261E-1
1.797952392E1,5.368490219E-1,-6.704545021E-1,-1.620445251E-1,8.740563711E-1
1.798952339E1,5.984523892E-1,-5.888090134E-1,-5.103111267E-2,8.410977891E-1
1.799965585E1,6.232936978E-1,-5.241436958E-1,-2.924919128E-3,8.143894663E-1
1.800953146E1,6.045908928E-1,-5.175695419E-1,-7.344245911E-3,7.959034592E-1
1.801955677E1,9.483727217E-1,-4.363670349E-1,-1.878356934E-1,1.060711674E0
1.803035477E1,9.302847385E-1,-4.332880974E-1,-1.898860931E-1,1.043659426E0
1.803954200E1,9.426500201E-1,-3.674993515E-1,-1.957082748E-1,1.030507915E0
1.804952577E1,9.259086251E-1,-3.646049500E-1,-1.975612640E-1,1.014531421E0
1.806049531E1,7.616962790E-1,-2.978281975E-1,-1.049623489E-1,8.245604595E-1
1.806963016E1,6.043683290E-1,-1.506156921E-1,-4.293508530E-1,7.564974017E-1
1.807957177E1,6.005783677E-1,-1.498937607E-1,-4.297971725E-1,7.535835221E-1
1.808953662E1,4.647412002E-1,3.130197525E-2,-8.259930611E-1,9.482767179E-1
1.810043162E1,4.677455425E-1,2.771615982E-2,-8.236908913E-1,9.476395741E-1
1.810952677E1,3.775005341E-1,1.165628433E-1,-7.336754799E-1,8.332906212E-1
1.811967408E1,3.848442733E-1,1.142072678E-1,-7.321772575E-1,8.350041624E-1
1.812953000E1,3.331181407E-1,1.063165665E-1,-6.239204407E-1,7.152255758E-1
1.814114977E1,4.918369651E-1,1.003956795E-1,-3.782782555E-1,6.285517729E-1
1.815043685E1,4.979806542E-1,1.048088074E-1,-3.811392784E-1,6.357961683E-1
1.815952639E1,8.834543228E-1,4.571294785E-2,-1.709537506E-1,9.010029961E-1
1.816955700E1,8.843759298E-1,5.190420151E-2,-1.749448776E-1,9.030063907E-1
1.817996662E1,8.362166286E-1,1.039075851E-1,-2.881145477E-2,8.431400453E-1
1.818997254E1,8.042531013E-1,2.552542686E-1,-1.016044617E-1,8.498830857E-1
1.819962439E1,8.087942004E-1,2.579126358E-1,-1.033096313E-1,8.551841125E-1
1.820951408E1,7.788370252E-1,3.699011803E-1,-3.049392700E-1,9.145501371E-1
1.822033277E1,7.860996723E-1,3.700537682E-1,-3.050251007E-1,9.208326657E-1
1.822952869E1,5.214177966E-1,4.814929962E-1,7.508087158E-2,7.136870192E-1
1.823952616E1,5.312969685E-1,4.830503464E-1,7.412242889E-2,7.218782725E-1
1.825241554E1,5.140931010E-1,5.455069542E-1,4.993104935E-1,9.006556070E-1
1.825983254E1,1.379723251E-1,7.512817383E-1,4.756174088E-1,8.998180551E-1
1.826953662E1,1.538295597E-1,7.517204285E-1,4.754657745E-1,9.026709471E-1
1.827961585E1,-1.723182201E-1,9.436116219E-1,2.613515854E-1,9.941836415E-1
1.828972854E1,-1.507247686E-1,9.376292229E-1,2.654762268E-1,9.860751201E-1
1.829962539E1,-2.719947696E-2,9.479742050E-1,3.630790710E-1,1.015490678E0
1.830954085E1,-9.593904018E-3,9.414000511E-1,3.676319122E-1,1.010682602E0
1.831954954E1,2.425393462E-1,7.833147049E-1,7.789058685E-1,1.130973746E0
1.832953162E1,6.305882335E-1,7.312674522E-1,9.514198303E-1,1.355578585E0
1.833952669E1,6.365306377E-1,7.284655571E-1,9.533624649E-1,1.358209597E0
1.834952308E1,6.366267204E-1,7.709865570E-1,1.235751152E0,1.589589495E0
1.835991269E1,6.425115466E-1,7.660923004E-1,1.239056587E0,1.592161966E0
1.837044608E1,5.827622414E-1,9.762549400E-1,1.199986458E0,1.653073815E0
1.837953792E1,8.595230579E-1,1.134828091E0,6.345348358E-1,1.558604870E0
1.838953516E1,8.652131557E-1,1.117265701E0,6.461467743E-1,1.553828210E0
1.839952885E1,8.165487051E-1,8.114066124E-1,5.217142105E-1,1.263850543E0
1.840952616E1,8.183265328E-1,7.980856895E-1,5.305299759E-1,1.260182978E0
1.841958154E1,4.824118614E-1,2.320866585E-1,1.389362335E0,1.488930193E0
1.842951600E1,4.897049069E-1,2.352075577E-1,1.387518883E0,1.490081253E0
1.843952462E1,3.869013488E-2,-1.438956261E-1,2.113994598E0,2.119239496E0
1.844952139E1,-4.384153187E-1,-3.694930077E-1,2.115784645E0,2.192094373E0
1.845953069E1,-4.105189145E-1,-3.514127731E-1,2.105029106E0,2.173284209E0
1.846956946E1,-8.233190179E-1,-4.278316498E-1,1.369810104E0,1.654470866E0
1.848038862E1,-7.913115025E-1,-4.191493988E-1,1.365602493E0,1.633012640E0
1.848952492E1,-1.142941236E0,-4.532976151E-1,3.295125961E-1,1.272938313E0
1.849951716E1,-1.104653358E0,-4.519505501E-1,3.306627274E-1,1.238489476E0
1.851320616E1,-1.231553078E0,-6.457672119E-1,3.497314453E-2,1.391028898E0
1.852062477E1,-1.115460277E0,-9.125900269E-1,3.764944077E-1,1.489570483E0
1.852976708E1,-1.082048059E0,-8.984088898E-1,3.696031570E-1,1.454157154E0
1.853965316E1,-9.328055978E-1,-9.868116379E-1,2.491636276E-1,1.380581763E0
1.854951508E1,-9.103816748E-1,-9.713993073E-1,2.409639359E-1,1.352950489E0
1.855971923E1,-8.535861969E-1,-8.788986206E-1,-1.023731232E-1,1.229452088E0
1.856961346E1,-8.061796427E-1,-7.314295769E-1,-4.682846069E-1,1.184991694E0
1.857952631E1,-7.876151204E-1,-7.311024666E-1,-4.670076370E-1,1.171727156E0
1.858951431E1,-9.972995520E-1,-6.259436607E-1,-5.818014145E-1,1.313356292E0
1.859974085E1,-9.708791971E-1,-6.284222603E-1,-5.779762268E-1,1.292894996E0
1.860953192E1,-1.015472889E0,-6.458492279E-1,-3.362812996E-1,1.249556532E0
1.861954792E1,-9.874667525E-1,-6.453623772E-1,-3.340191841E-1,1.226030995E0
1.862952731E1,-1.045848846E0,-6.743226051E-1,3.630828857E-2,1.244921314E0
1.863951416E1,-8.981325030E-1,-6.163077354E-1,-5.781364441E-2,1.090788538E0
1.864952731E1,-8.778819442E-1,-6.126747131E-1,-5.807590485E-2,1.072109986E0
1.866044716E1,-7.462129593E-1,-4.887533188E-1,-3.548359871E-1,9.600115442E-1
1.867061654E1,-7.306055427E-1,-4.884009361E-1,-3.534150124E-1,9.472180870E-1
1.867955300E1,-7.155626416E-1,-4.488425255E-1,-5.236306190E-1,9.938201708E-1
1.869014431E1,-4.734363556E-1,-4.409718513E-1,-7.298140526E-1,9.753085193E-1
1.870116231E1,-4.663075805E-1,-4.393191338E-1,-7.300810814E-1,9.713199505E-1
1.870968054E1,-4.511658549E-1,-2.991299629E-1,-8.404116631E-1,9.996605058E-1
1.871952339E1,-4.475584626E-1,-2.968125343E-1,-8.414816856E-1,9.982473067E-1
1.872951854E1,-1.129035950E-1,-1.617398262E-1,-7.154698372E-1,7.421617621E-1
1.873971346E1,-1.139373183E-1,-1.573014259E-1,-7.183966637E-1,7.441903100E-1
1.874971646E1,-1.132267714E-2,-1.255998611E-1,-3.832707405E-1,4.034848060E-1
1.876019792E1,2.799388766E-1,-9.626674652E-2,-1.905364990E-1,3.520471823E-1
1.876954592E1,2.757328749E-1,-8.897256851E-2,-1.955976486E-1,3.495757091E-1
1.878069369E1,3.350040317E-1,1.472330093E-2,-1.263275146E-1,3.583338077E-1
1.878953631E1,3.310041428E-1,2.018356323E-2,-1.301918030E-1,3.562597708E-1
1.879952108E1,2.243795395E-1,1.474356651E-1,5.122184753E-3,2.685324745E-1
1.880951862E1,2.202249765E-1,1.526384354E-1,1.416206360E-3,2.679543578E-1
1.881959592E1,2.304732800E-1,3.173451424E-1,-3.186402321E-1,5.053290707E-1
1.883005946E1,1.540254354E-1,3.748674393E-1,-6.417179108E-2,4.103260296E-1
1.884036523E1,1.461973786E-1,3.767037392E-1,-6.614494324E-2,4.094563886E-1
1.884955254E1,1.444440484E-1,4.048242569E-1,8.161640167E-2,4.375019990E-1
1.885953269E1,1.344402432E-1,4.072270393E-1,7.908248901E-2,4.360757740E-1
1.886953446E1,5.028343201E-2,4.501948357E-1,-1.569328308E-1,4.794076835E-1
1.888030192E1,4.426318407E-2,5.141615868E-1,-4.911479950E-1,7.124238344E-1
1.889109508E1,2.649909258E-2,5.070366859E-1,-4.884538651E-1,7.045392687E-1
1.890081677E1,1.246161461E-1,5.569262505E-1,-7.226724625E-1,9.208428315E-1
1.890977792E1,1.111297607E-1,5.464744568E-1,-7.174139023E-1,9.086621280E-1
1.892030785E1,-4.796129465E-2,5.608482361E-1,-5.465998650E-1,7.846161113E-1
1.892966900E1,-6.177031994E-2,5.513710976E-1,-5.419116020E-1,7.755603420E-1
1.894009723E1,3.825205564E-2,6.184573174E-1,-5.831060410E-1,8.508615211E-1
1.894955069E1,7.241219282E-2,7.042503357E-1,-8.065109253E-1,1.073159789E0
1.895953162E1,5.411028862E-2,6.917819977E-1,-8.001861572E-1,1.059145005E0
1.896952477E1,-5.497288704E-2,7.438549995E-1,-8.004007339E-1,1.094067463E0
1.897954369E1,-7.151556015E-2,7.307310104E-1,-7.933826447E-1,1.080989503E0
1.898952900E1,5.101883411E-2,6.772971153E-1,-4.231896400E-1,8.002648157E-1
1.899953054E1,3.216773272E-2,6.677250862E-1,-4.185233116E-1,7.887035667E-1
1.900956392E1,-3.729611635E-2,5.711612701E-1,1.544895172E-1,5.928601924E-1
1.902039554E1,-1.930200458E-1,5.985708237E-1,3.880586624E-1,7.390083183E-1
1.902952600E1,-2.124634385E-1,5.918540955E-1,3.909959793E-1,7.404794655E-1
1.903952831E1,2.835041285E-2,6.239490509E-1,4.142160416E-1,7.494605347E-1
1.904951585E1,5.059123039E-3,6.130561829E-1,4.197273254E-1,7.429902461E-1
1.905952385E1,-8.909404278E-3,6.458253860E-1,6.414365768E-1,9.102805550E-1
1.906962208E1,6.153586507E-2,7.847657204E-1,1.086977959E0,1.342074879E0
1.907955039E1,3.240251541E-2,7.721734047E-1,1.093545914E0,1.339083401E0
1.908952569E1,2.823488116E-1,1.042210102E0,1.040096283E0,1.499240817E0
1.910006331E1,2.452956438E-1,1.020595074E0,1.052508354E0,1.486458238E0
1.910951792E1,2.265567333E-1,1.372251987E0,4.328527451E-1,1.456627945E0
1.911952216E1,2.079919130E-1,1.349275112E0,4.473934174E-1,1.436650561E0
1.912951977E1,-2.635421753E-1,1.374694347E0,5.915603638E-1,1.519599517E0
1.913960577E1,-5.773308277E-1,8.917317390E-1,1.824798584E0,2.111489108E0
1.914954323E1,-5.718432069E-1,8.901534081E-1,1.826093674E0,2.110449205E0
1.915952508E1,-1.756961346E-1,1.745052338E-1,3.201660156E0,3.211222347E0
1.917026716E1,-1.775073111E-1,1.984653473E-1,3.185487747E0,3.196596554E0
1.918044416E1,6.957605481E-2,-4.230861664E-1,3.400370598E0,3.427296739E0
1.918951500E1,5.077010393E-2,-3.888549805E-1,3.377025604E0,3.399718772E0
1.919952331E1,2.714718878E-1,-5.134019852E-1,1.953189850E0,2.037701934E0
1.920955877E1,3.805022240E-1,-6.522917747E-1,3.087673187E-1,8.158454259E-1
1.921952169E1,3.597860038E-1,-6.522774696E-1,3.081712723E-1,8.061522183E-1
1.922953023E1,3.195347786E-1,-9.428763390E-1,-8.367347717E-2,9.990593156E-1
1.924007262E1,3.028408289E-1,-9.465446472E-1,-8.166217804E-2,9.971599912E-1
1.924952654E1,4.222191572E-1,-1.169578552E0,-7.064437866E-2,1.245461214E0
1.925951762E1,6.360383034E-1,-1.116528034E0,-3.299703598E-1,1.326672534E0
1.926954485E1,6.222238541E-1,-1.120132446E0,-3.278551102E-1,1.322629273E0
1.927952946E1,7.959148884E-1,-1.031527042E0,-8.940291405E-1,1.580131847E0
1.928952000E1,7.843214273E-1,-1.035041332E0,-8.918766975E-1,1.575409377E0
1.929986200E1,1.127661467E0,-9.422817230E-1,-1.176682472E0,1.882577188E0
1.930953662E1,1.109701395E0,-9.546680450E-1,-1.168656349E0,1.873121973E0
1.931963216E1,1.156158566E0,-9.734344482E-1,-4.816169739E-1,1.586263586E0
1.932951585E1,1.079454422E0,-9.519891739E-1,2.130060196E-1,1.454949072E0
1.933952454E1,1.069772840E0,-9.454617500E-1,2.086248398E-1,1.442856948E0
1.935211469E1,8.384068608E-1,-8.122873306E-1,5.191764832E-1,1.277607527E0
1.935976454E1,8.301769495E-1,-8.037142754E-1,5.134859085E-1,1.264443823E0
1.936973523E1,5.062042475E-1,-5.511760712E-1,6.048393250E-2,7.507969817E-1
1.937965731E1,5.034961104E-1,-5.469951630E-1,5.772304535E-2,7.456835733E-1
1.938953300E1,1.933827251E-1,-3.925375938E-1,-9.555053711E-2,4.478979193E-1
1.939979316E1,1.879481077E-1,-4.221801758E-1,3.089284897E-1,5.558753491E-1
1.940951916E1,1.826657057E-1,-4.100899696E-1,3.009862900E-1,5.404935615E-1
1.941953346E1,5.009566545E-1,-4.810519218E-1,4.424943924E-1,8.235106609E-1
1.942957169E1,4.835101068E-1,-4.624772072E-1,4.304304123E-1,7.955737115E-1
1.943954808E1,8.565707207E-1,-4.934716225E-1,2.928619385E-1,1.031016856E0
1.944952292E1,8.610670567E-1,-4.285454750E-1,-5.214691162E-3,9.618289314E-1
1.945954346E1,8.336639404E-1,-4.147019386E-1,-1.382255554E-2,9.312165841E-1
1.947017300E1,8.302528262E-1,-3.054018021E-1,-1.823225021E-1,9.032339182E-1
1.947974969E1,8.074961305E-1,-2.957887650E-1,-1.880788803E-1,8.802923716E-1
1.948951477E1,9.059350491E-1,-1.997780800E-1,-2.707624435E-1,9.664066924E-1
1.949953123E1,8.869776130E-1,-1.917982101E-1,-2.754211426E-1,9.483525954E-1
1.950951823E1,7.558507919E-1,-9.298086166E-2,-2.703857422E-1,8.081239446E-1
1.951963308E1,7.315178514E-1,-5.136299133E-2,-1.752090454E-1,7.539593711E-1
1.952954946E1,7.203339338E-1,-4.418277740E-2,-1.794424057E-1,7.436616643E-1
1.953952254E1,5.942208767E-1,4.507112503E-2,-1.591873169E-1,6.168228745E-1
1.954965031E1,5.893294811E-1,4.998588562E-2,-1.621408463E-1,6.132678698E-1
1.955952731E1,2.064368427E-1,1.934347153E-1,-3.807716370E-1,4.743629397E-1
1.957038823E1,1.966287494E-1,2.780647278E-1,-4.236869812E-1,5.435931530E-1
1.957977177E1,2.072564065E-1,2.774443626E-1,-4.235887527E-1,5.471362023E-1
1.958954246E1,2.680343390E-1,2.497262955E-1,-1.640233994E-1,4.013842362E-1
1.959973100E1,2.797235250E-1,2.519950867E-1,-1.657409668E-1,4.113597480E-1
1.960954446E1,2.718350291E-1,3.139438629E-1,-2.125539780E-1,4.665128355E-1
1.961958646E1,2.821063101E-1,3.152971268E-1,-2.136354446E-1,4.739581749E-1
1.963004562E1,4.775082171E-1,2.885179520E-1,-1.946229935E-1,5.908763116E-1
1.963974054E1,6.678689718E-1,3.078956604E-1,-2.340087891E-1,7.717569660E-1
1.964951731E1,6.750945449E-1,3.072729111E-1,-2.337579727E-1,7.776966479E-1
1.966020569E1,8.328356147E-1,2.545042038E-1,1.223621368E-1,8.794089170E-1
1.966955116E1,8.390195370E-1,2.575674057E-1,1.203308105E-1,8.858748534E-1
1.967952792E1,8.876079321E-1,2.647600174E-1,3.975734711E-1,1.007973399E0
1.969017446E1,8.985767961E-1,2.688393593E-1,3.948450089E-1,1.017652908E0
1.969952846E1,7.642078400E-1,3.575925827E-1,3.058300018E-1,8.974508721E-1
1.970964792E1,7.315921187E-1,4.246792793E-1,3.532276154E-1,9.167056598E-1
1.971951308E1,7.472874522E-1,4.217653275E-1,3.548746109E-1,9.285798389E-1
1.972951362E1,7.892620564E-1,4.931864738E-1,3.302240372E-1,9.875299521E-1
1.973953954E1,8.059847951E-1,4.864525795E-1,3.343286514E-1,9.990111357E-1
1.974952716E1,6.502376795E-1,6.620211601E-1,1.707944870E-1,9.435315644E-1
1.975952831E1,6.705660820E-1,6.508789062E-1,1.777696609E-1,9.512645653E-1
1.976953685E1,6.084543467E-1,7.890338898E-1,-3.419971466E-2,9.969758230E-1
1.978052216E1,5.668321848E-1,8.313541412E-1,-1.315336227E-1,1.014765750E0
1.979029854E1,5.889578462E-1,8.144659996E-1,-1.206283569E-1,1.012312901E0
1.980017300E1,5.834794641E-1,8.290038109E-1,1.157598495E-1,1.020341093E0
1.980952969E1,6.057533026E-1,8.114876747E-1,1.272935867E-1,1.020614015E0
1.981992369E1,3.649952710E-1,9.111227989E-1,1.681852341E-1,9.958175413E-1
1.982952462E1,1.959635168E-1,1.009751320E0,4.409656525E-1,1.119129186E0
1.983952423E1,2.201262563E-1,9.894928932E-1,4.547271729E-1,1.111003401E0
1.984952000E1,2.652039230E-1,1.008237362E0,8.353157043E-1,1.335899706E0
1.985961569E1,2.874514163E-1,9.881410599E-1,8.492145538E-1,1.334247514E0
1.986952339E1,2.270970792E-1,1.075163364E0,8.671531677E-1,1.399822832E0
1.988036885E1,2.465580404E-1,1.051133156E0,8.838825226E-1,1.395320785E0
1.988952569E1,5.114691854E-1,1.059936523E0,-1.894202232E-1,1.192034472E0
1.989953916E1,4.013694525E-1,5.747442245E-1,-5.249023438E-3,7.010391667E-1
1.990961862E1,4.071701765E-1,5.548291206E-1,8.598327637E-3,6.882563745E-1
1.991957716E1,3.514063358E-2,7.095813751E-2,1.059800148E0,1.062754099E0
1.992954269E1,4.491859674E-2,7.726812363E-2,1.055836678E0,1.059612728E0
1.994253877E1,-4.509120286E-1,-2.586431503E-1,1.918204308E0,1.987391683E0
1.994953808E1,-4.403451979E-1,-2.397322655E-1,1.905797958E0,1.970644897E0
1.995961662E1,-1.061076522E0,-3.001489639E-1,1.471143723E0,1.838541987E0
1.997075169E1,-1.331342816E0,-3.620948792E-1,6.814451218E-1,1.538815730E0
1.997952954E1,-1.309929848E0,-3.402733803E-1,6.679382324E-1,1.509252683E0
1.998958854E1,-1.670955658E0,-5.145187378E-1,8.367633820E-1,1.938297010E0
1.999971539E1,-1.646409154E0,-4.847493172E-1,8.185052872E-1,1.901472037E0
2.001043208E1,-1.728903294E0,-5.968661308E-1,6.795873642E-1,1.951203414E0
2.001952769E1,-1.271408796E0,-7.417774200E-1,2.272300720E-1,1.489411821E0
2.002952677E1,-1.254812956E0,-7.191066742E-1,2.136363983E-1,1.461954334E0
2.003970069E1,-5.612523556E-1,-6.802482605E-1,-5.140433311E-1,1.020775415E0
2.004954662E1,-5.587311387E-1,-6.661758423E-1,-5.228695869E-1,1.014575450E0
2.005967808E1,-5.556194186E-1,-6.086807251E-1,-3.730192184E-1,9.046261663E-1
2.006956569E1,-5.565076470E-1,-5.943021774E-1,-3.821878433E-1,8.994239195E-1
2.007952746E1,-2.964220047E-1,-4.688968658E-1,-1.688232422E-1,5.798547773E-1
2.008951385E1,-6.473404765E-1,-3.700485229E-1,-9.788894653E-2,7.520424507E-1
2.009961108E1,-6.273339391E-1,-3.641672134E-1,-1.002664566E-1,7.322697541E-1
2.010963792E1,-9.317049980E-1,-2.104902267E-1,-2.073516846E-1,9.774328928E-1
2.011978331E1,-8.968173862E-1,-2.116398811E-1,-2.040967941E-1,9.437840668E-1
2.012951100E1,-1.141335249E0,-2.931022644E-2,-4.842777252E-1,1.240173437E0
2.013960800E1,-1.386838794E0,9.250640869E-4,-3.833384514E-1,1.438843655E0
2.014958400E1,-1.351496935E0,-2.856254578E-3,-3.779006004E-1,1.403339227E0
2.015952246E1,-1.040184975E0,-6.898117065E-2,-5.795555115E-1,1.192739609E0
2.016958723E1,-1.016053081E0,-6.903600693E-2,-5.772590637E-1,1.170622851E0
2.017952600E1,-7.817856669E-1,-1.610970497E-1,-4.563550949E-1,9.194569382E-1
2.018966516E1,-7.680239677E-1,-1.559615135E-1,-4.582443237E-1,9.078395612E-1
2.019973662E1,-4.226762652E-1,-3.075761795E-1,-9.142780304E-2,5.306763369E-1
2.020952546E1,-3.047726154E-1,-3.364353180E-1,-4.476451874E-2,4.561566973E-1
2.021953369E1,-3.020188212E-1,-3.261528015E-1,-5.093002319E-2,4.474202561E-1
2.022952492E1,-1.327745914E-1,-2.458987236E-1,-4.487128258E-1,5.286194041E-1
2.023963839E1,-1.312453747E-1,-2.417645454E-1,-4.511399269E-1,5.283963261E-1
2.024955362E1,-4.349601269E-2,-1.617903709E-1,-5.661201477E-1,5.903897432E-1
2.025952139E1,-4.632061720E-2,-1.592712402E-1,-5.679740906E-1,5.916988213E-1
2.026952577E1,3.124185801E-1,-2.731323242E-3,-4.833965302E-1,5.755736570E-1
2.027958246E1,4.847112298E-1,7.836294174E-2,-4.196619987E-1,6.459116968E-1
2.029026554E1,4.669207931E-1,8.349037170E-2,-4.245514870E-1,6.365764952E-1
2.029952739E1,4.689710736E-1,1.105155945E-1,-2.362546921E-1,5.366226272E-1
2.030953708E1,4.528507590E-1,1.151251793E-1,-2.405862808E-1,5.255562533E-1
2.031952369E1,3.061169982E-1,1.830821037E-1,-5.012345314E-1,6.151932451E-1
2.033015854E1,1.458833218E-1,2.754597664E-1,-8.363428116E-1,8.925409374E-1
2.033964592E1,1.411361098E-1,2.689704895E-1,-8.327407837E-1,8.864094644E-1
2.034954339E1,-2.330965400E-1,3.151860237E-1,-9.096393585E-1,9.905150120E-1
2.035956846E1,-2.359033227E-1,3.100967407E-1,-9.067220688E-1,9.868917247E-1
2.037017177E1,-3.029233813E-1,3.095474243E-1,-7.084851265E-1,8.303814529E-1
2.038039500E1,-3.086587787E-1,3.087558746E-1,-7.084889412E-1,8.322001031E-1
2.038952669E1,-3.074672818E-1,3.677277565E-1,-7.985172272E-1,9.313375298E-1
2.039953985E1,-2.411528230E-1,4.342288971E-1,-8.313198090E-1,9.684017988E-1
2.040951885E1,-2.518205047E-1,4.337930679E-1,-8.319396973E-1,9.714492536E-1
2.041952754E1,-2.161737084E-1,4.194741249E-1,-4.909996986E-1,6.810068412E-1
2.042956454E1,-2.295828462E-1,4.222102165E-1,-4.937825203E-1,6.890507438E-1
2.043952285E1,-2.702271938E-2,4.651732445E-1,-3.962202072E-1,6.116427285E-1
2.045053100E1,-1.210473776E-1,6.184997559E-1,-6.378812790E-1,8.967089504E-1
2.046097777E1,-1.331323981E-1,6.135315895E-1,-6.357030869E-1,8.934560210E-1
2.046952946E1,-3.442668319E-1,7.045536041E-1,-6.907320023E-1,1.045000541E0
2.047952708E1,-3.511369228E-1,6.966176033E-1,-6.862831116E-1,1.039017677E0
2.048972423E1,-5.604380369E-1,7.676010132E-1,-6.989588737E-1,1.179765068E0
2.049954046E1,-5.642827153E-1,7.577753067E-1,-6.930775642E-1,1.171748654E0
2.050953639E1,-4.818682671E-1,9.248261452E-1,-8.738946915E-1,1.360585300E0
2.051970716E1,-4.797521234E-1,1.082033157E0,-5.951743126E-1,1.324835958E0
2.052952123E1,-4.868080020E-1,1.071205616E0,-5.888218880E-1,1.315741129E0
2.053959939E1,-3.074877858E-1,1.002347469E0,9.348869324E-2,1.052610718E0
2.054984608E1,-3.227735162E-1,9.978346825E-1,9.531497955E-2,1.053063028E0
2.055954239E1,-2.777770162E-1,9.648876190E-1,4.937658310E-1,1.118915941E0
2.056951516E1,-2.938039899E-1,9.601068497E-1,4.957799911E-1,1.119787367E0
2.058037439E1,-2.259160280E-1,1.177865982E0,2.097072601E-1,1.217531707E0
2.058978846E1,-4.273825884E-2,1.435101986E0,1.891374588E-1,1.448142689E0
2.060272916E1,-6.161293387E-2,1.419314384E0,1.981773376E-1,1.434407101E0
2.060951454E1,-1.566900015E-1,1.564082623E0,6.678047180E-1,1.707884466E0
