"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.070282308E0,-8.407933116E-1,9.198698997E-1,2.130872726E0,2.468544632E0
3.080391769E0,-6.628040075E-1,3.677866459E-1,1.585191727E0,1.757102439E0
3.089988923E0,-6.912267208E-1,-1.587276459E-1,2.823250771E0,2.910967839E0
3.102147538E0,-6.687563658E-1,-1.368789673E-1,2.815987587E0,2.897543273E0
3.110049846E0,-4.754452109E-1,-3.965089321E-1,3.278068542E0,3.336015715E0
3.119995769E0,-4.621450305E-1,-3.678467274E-1,3.268327713E0,3.321273142E0
3.129980769E0,-9.603141546E-1,-3.130161762E-1,2.444261551E0,2.644730030E0
3.140016077E0,-9.436599016E-1,-3.011341095E-1,2.440682411E0,2.634028548E0
3.150490000E0,-1.042157888E0,-2.147974968E-1,8.725976944E-1,1.376102382E0
3.160002154E0,-7.479716539E-1,-2.352132797E-1,-5.265426636E-1,9.444755469E-1
3.170018846E0,-7.156544924E-1,-2.489871979E-1,-5.203304291E-1,9.191842756E-1
3.179991692E0,-3.560021520E-1,-4.450199604E-1,-2.644443512E-1,6.282603857E-1
3.189984692E0,-3.253600895E-1,-4.465687275E-1,-2.623901367E-1,6.116628157E-1
3.200018231E0,2.921166420E-1,-6.593339443E-1,6.757926941E-2,7.243067999E-1
3.209979461E0,7.014952898E-1,-6.838076115E-1,-1.589975357E-1,9.924558970E-1
3.219989077E0,7.111642957E-1,-6.702291965E-1,-1.632213593E-1,9.907588220E-1
3.230013077E0,7.125088573E-2,-4.132115841E-1,-1.212235451E0,1.282706237E0
3.240049231E0,9.311160445E-2,-4.118657112E-1,-1.211411476E0,1.282895514E0
3.249985538E0,-1.400578618E-1,-2.171506882E-1,-2.048892021E0,2.065122064E0
3.260004308E0,-1.071204543E-1,-2.227962017E-1,-2.044770241E0,2.059659748E0
3.270084231E0,-1.446969509E-1,-2.149178982E-1,-1.604936600E0,1.625714735E0
3.280298077E0,-2.980023623E-2,-2.507691383E-1,-1.469099522E0,1.490646376E0
3.289981923E0,-1.348197460E-3,-2.450885773E-1,-1.468920231E0,1.489226938E0
3.300106769E0,2.245808244E-1,-3.230075836E-1,-1.348235130E0,1.404460185E0
3.309998308E0,2.416498661E-1,-3.171076775E-1,-1.348907471E0,1.406592799E0
3.319985692E0,6.250990629E-1,-3.221871853E-1,-1.904545784E0,2.030233500E0
3.329984385E0,6.351526380E-1,-3.234136105E-1,-1.903274536E0,2.032355578E0
3.339975538E0,7.760163546E-1,-2.615466118E-1,-2.442288876E0,2.575923711E0
3.349982846E0,6.918685436E-1,-1.731996536E-1,-2.740589142E0,2.831873769E0
3.360080538E0,7.017875314E-1,-1.851570606E-1,-2.735530853E0,2.830179840E0
3.370079615E0,6.766591668E-1,-1.937022209E-1,-2.674478054E0,2.765541726E0
3.380676923E0,6.859983802E-1,-2.035272121E-1,-2.670175076E0,2.764389994E0
3.393895385E0,8.532233238E-1,-1.882982254E-1,-2.220950603E0,2.386643636E0
3.399981769E0,1.074194431E0,-4.503273964E-2,-2.191467285E0,2.440993750E0
3.409976923E0,1.070286632E0,-5.169630051E-2,-2.189442635E0,2.437590005E0
3.420068923E0,8.661765456E-1,3.527760506E-1,-2.047761917E0,2.251231134E0
3.430053461E0,8.615143299E-1,3.451743126E-1,-2.045451164E0,2.246157321E0
3.439983769E0,4.507169724E-1,6.845963001E-1,-1.586526871E0,1.785745053E0
3.450046615E0,4.500606656E-1,6.766884327E-1,-1.583735466E0,1.780078612E0
3.460045923E0,2.364683151E-1,9.535579681E-1,-1.064219475E0,1.448362231E0
3.469985923E0,3.559633791E-1,1.132029772E0,-3.957233429E-1,1.250918980E0
3.479984154E0,3.552673757E-1,1.129175901E0,-3.947505951E-1,1.247830580E0
3.489988769E0,4.376346469E-1,1.328476906E0,5.434560776E-1,1.500573051E0
3.500077385E0,4.307093024E-1,1.328250647E0,5.429277420E-1,1.498175830E0
3.510165615E0,6.344712973E-1,1.482137203E0,1.069716454E0,1.934832759E0
3.519978077E0,6.243606806E-1,1.482120514E0,1.068853378E0,1.931050238E0
3.529984154E0,8.468813896E-1,1.495019674E0,2.170299530E0,2.768120656E0
3.540000308E0,1.010428548E0,1.559476614E0,2.641404152E0,3.229543165E0
3.550201231E0,9.972325563E-1,1.561665535E0,2.639537811E0,3.224970057E0
3.560001077E0,1.180289745E0,1.692560911E0,2.423025131E0,3.182592828E0
3.569978000E0,1.163050890E0,1.687775850E0,2.423411369E0,3.173987612E0
3.579990538E0,9.270853996E-1,1.743478537E0,2.672451019E0,3.322829998E0
3.590004308E0,1.088880301E0,1.532086134E0,3.144102097E0,3.663103360E0
3.600505538E0,1.055125356E0,1.535278320E0,3.140570641E0,3.651513794E0
3.611119385E0,1.630583286E0,1.185181618E0,3.860962868E0,4.355512781E0
3.619992461E0,1.587506890E0,1.194803238E0,3.854841232E0,4.336765365E0
3.629991692E0,1.734869003E0,9.541881084E-1,3.514599800E0,4.033938170E0
3.639997000E0,1.690958500E0,9.580140114E-1,3.510951996E0,4.012968404E0
3.649976615E0,1.603374958E0,7.200937271E-1,2.670530319E0,3.197042136E0
3.659977000E0,1.320648313E0,3.402059078E-1,2.466659546E0,2.818556606E0
3.669987923E0,1.298095465E0,3.367633820E-1,2.466990471E0,2.807935789E0
3.680081231E0,1.336210370E0,-2.443740368E-1,2.711962700E0,3.033136744E0
3.689996615E0,1.325071096E0,-2.378408909E-1,2.709215164E0,3.025265031E0
3.700115154E0,1.307918787E0,-5.642690659E-1,2.000967979E0,2.456201129E0
3.710278846E0,1.633969307E0,-5.114603043E-1,5.960807800E-1,1.812942259E0
3.719977923E0,1.625008821E0,-5.160195827E-1,5.974054337E-1,1.806605417E0
3.730002692E0,1.663515449E0,-4.789283276E-1,-9.130086899E-1,1.957100115E0
3.739981769E0,1.650468588E0,-4.894092083E-1,-9.096603394E-1,1.947061855E0
3.750039846E0,1.655439377E0,-3.415434361E-1,-1.579766273E0,2.313610366E0
3.759995154E0,1.641695261E0,-3.471460342E-1,-1.578141212E0,2.303519782E0
3.772363769E0,1.648856997E0,-3.548948765E-1,-8.996610641E-1,1.911562137E0
3.779987538E0,1.838007808E0,-4.026541710E-1,-3.219032288E-1,1.908932888E0
3.790224154E0,1.821125984E0,-3.855512142E-1,-3.284387589E-1,1.890243796E0
3.800769154E0,1.512242675E0,-2.719621658E-1,-4.669713974E-1,1.605896514E0
3.810014308E0,1.497293353E0,-2.588469982E-1,-4.719324112E-1,1.591103188E0
3.819989000E0,1.114444137E0,-4.285526276E-2,-9.832420349E-1,1.486804361E0
3.830138692E0,1.106616735E0,-4.087114334E-2,-9.840850830E-1,1.481450134E0
3.840069000E0,1.029495358E0,-8.455586433E-2,-1.363874912E0,1.710896012E0
3.850000308E0,8.315345049E-1,-2.245817184E-1,-1.319872856E0,1.576055499E0
3.859998385E0,8.264100552E-1,-2.293260098E-1,-1.318278313E0,1.572705220E0
3.869985231E0,3.873131275E-1,-2.088232040E-1,-2.021651745E0,2.068983897E0
3.880029846E0,3.855268955E-1,-2.181847095E-1,-2.018349171E0,2.066390314E0
3.890227769E0,2.914123237E-1,-2.463231087E-1,-2.005746841E0,2.041719033E0
3.899989615E0,2.905059457E-1,-2.576820850E-1,-2.001689911E0,2.039008647E0
3.910821000E0,5.539566875E-1,-4.184932709E-1,-1.910638332E0,2.032865826E0
3.919980077E0,5.701833963E-1,-4.829161167E-1,-2.181351185E0,2.305777542E0
3.930811077E0,5.559346080E-1,-4.932155609E-1,-2.177814960E0,2.301130783E0
3.943016077E0,3.367500305E-1,-4.741544724E-1,-2.459887981E0,2.527700917E0
3.950594385E0,3.263505101E-1,-4.833779335E-1,-2.456621647E0,2.524905701E0
3.960021923E0,5.227005482E-1,-4.411385059E-1,-2.562412739E0,2.652127088E0
3.970182846E0,4.773127139E-1,-3.489718437E-1,-2.843049526E0,2.903883500E0
3.981634154E0,4.682358205E-1,-3.631424904E-1,-2.837863445E0,2.899066434E0
3.990245154E0,3.982242346E-1,-2.603504658E-1,-2.460368633E0,2.505948666E0
3.999983538E0,3.909365237E-1,-2.708122730E-1,-2.456498623E0,2.502110337E0
4.009997461E0,7.597826719E-1,-1.805696487E-1,-2.288256168E0,2.417848506E0
4.019995923E0,7.489422560E-1,-1.872229576E-1,-2.285785198E0,2.412629460E0
4.029995923E0,8.363972306E-1,1.269021034E-1,-2.267964840E0,2.420605087E0
4.039997385E0,5.015388131E-1,4.075572491E-1,-2.206575871E0,2.299265353E0
4.049984461E0,4.969270527E-1,4.062106609E-1,-2.206064701E0,2.297534562E0
4.059998461E0,7.208139300E-1,7.686808109E-1,-1.128739357E0,1.544181157E0
4.070009615E0,7.130885124E-1,7.793738842E-1,-1.132740974E0,1.548877333E0
4.079987769E0,8.872811794E-1,1.033456564E0,2.935342789E-1,1.393363820E0
4.089991538E0,2.788288593E-1,1.305397511E0,1.995943069E0,2.401165744E0
4.099981846E0,2.743648887E-1,1.337128401E0,1.984296799E0,2.408448097E0
4.109998538E0,3.389464021E-1,1.515551329E0,3.179170609E0,3.538206643E0
4.119991154E0,3.415184021E-1,1.546497345E0,3.168020248E0,3.541841492E0
4.129991615E0,3.101467788E-1,1.762620211E0,3.118813515E0,3.595833529E0
4.139990615E0,3.196800649E-1,1.777477264E0,3.113502502E0,3.599377530E0
4.150222769E0,1.895586848E-1,1.877836704E0,3.062620163E0,3.597477650E0
4.160127692E0,-2.274467051E-1,1.898968697E0,3.357487679E0,3.864005386E0
4.169992077E0,-2.068970650E-1,1.901247501E0,3.356698990E0,3.863285721E0
4.179991692E0,-1.275136918E-1,1.772016525E0,3.662070274E0,4.070265471E0
4.189985077E0,-1.109784096E-1,1.777168274E0,3.660336494E0,4.070467606E0
4.200263923E0,2.062072158E-1,1.597231865E0,3.567270279E0,3.913960691E0
4.209993231E0,2.129811794E-1,1.602855444E0,3.565348625E0,3.914871310E0
4.220156000E0,4.634094834E-1,1.366530657E0,3.114723206E0,3.432732881E0
4.230013692E0,2.565890849E-1,1.077495098E0,2.475014687E0,2.711555152E0
4.240397923E0,2.604234815E-1,1.084300518E0,2.472674370E0,2.712498211E0
4.250016846E0,-2.872835100E-1,8.226802349E-1,2.605457306E0,2.747315482E0
4.259981769E0,-2.767171264E-1,8.402523994E-1,2.599490166E0,2.745896135E0
4.270014692E0,-1.147888422E0,4.161789417E-1,3.036487579E0,3.272783152E0
4.280335461E0,-1.583008647E0,5.316019058E-3,2.893256187E0,3.298010916E0
4.290047923E0,-1.553589344E0,3.619122505E-2,2.883399010E0,3.275505992E0
4.299995077E0,-1.308923483E0,-1.624567509E-1,1.409830093E0,1.930620049E0
4.309992846E0,-1.283151150E0,-1.495943069E-1,1.406173706E0,1.909497269E0
4.320011077E0,-9.711591005E-1,-1.863050461E-1,-1.684331894E-1,1.003109819E0
4.329992154E0,-9.565877914E-1,-1.888828278E-1,-1.671972275E-1,9.892885516E-1
4.340374615E0,-6.947913170E-1,-1.661329269E-1,-1.152621269E0,1.356049746E0
4.349991923E0,-4.175670743E-1,-2.658877373E-1,-6.475734711E-1,8.151134589E-1
4.360236154E0,-4.149395525E-1,-2.655792236E-1,-6.475992203E-1,8.136903013E-1
4.370001154E0,-1.184752584E-1,-3.557951450E-1,2.665357590E-1,4.600737798E-1
4.380145923E0,-1.163477302E-1,-3.471503258E-1,2.637529373E-1,4.512380247E-1
4.390018000E0,1.613408625E-1,-2.884778976E-1,-8.769893646E-2,3.419670668E-1
4.399982154E0,1.662940085E-1,-2.867872715E-1,-8.810520172E-2,3.430206450E-1
4.410012769E0,8.379220963E-4,-1.419920921E-1,-9.286947250E-1,9.394872797E-1
4.419992846E0,-2.785550952E-1,4.380631447E-2,-1.438529491E0,1.465905533E0
4.430020692E0,-2.617697418E-1,3.179359436E-2,-1.433981419E0,1.458025013E0
4.440008154E0,-5.790494680E-1,2.024323940E-1,-1.609567642E0,1.722493877E0
4.449990077E0,-5.630255938E-1,1.935076714E-1,-1.605983734E0,1.712783347E0
4.460054231E0,-9.477483034E-1,3.299446106E-1,-1.649767876E0,1.931016400E0
4.469987308E0,-6.212939024E-1,3.869943619E-1,-1.895215988E0,2.031653118E0
4.480004846E0,-6.125740409E-1,3.816924095E-1,-1.893063545E0,2.025987571E0
4.489976154E0,-7.075563073E-2,3.236427307E-1,-1.924111366E0,1.952422989E0
4.500712692E0,-6.811991334E-2,3.183002472E-1,-1.922193527E0,1.949559778E0
4.509992538E0,1.927038878E-1,2.347230911E-1,-2.190933228E0,2.211881128E0
4.520177692E0,1.930814534E-1,2.267873287E-1,-2.188226700E0,2.208404182E0
4.530433615E0,5.583611727E-1,2.241101265E-1,-2.528902054E0,2.599488055E0
4.540005538E0,6.532905102E-1,1.803302765E-1,-2.748538017E0,2.830860069E0
4.549993385E0,6.552090645E-1,1.659760475E-1,-2.743524551E0,2.825557278E0
4.559983538E0,5.299268961E-1,1.273052692E-1,-2.710597038E0,2.764844562E0
4.569981308E0,5.368954539E-1,1.141021252E-1,-2.705704689E0,2.760817612E0
4.579988154E0,8.378947973E-1,9.496903419E-2,-2.671854019E0,2.801765641E0
4.590027538E0,8.442457914E-1,8.205723763E-2,-2.667039871E0,2.798675762E0
4.600373615E0,5.736190677E-1,1.233766079E-1,-2.434233189E0,2.503947252E0
4.610015000E0,4.356769621E-1,2.520132065E-1,-1.984930515E0,2.047748574E0
4.620003769E0,4.429215193E-1,2.419068813E-1,-1.980994701E0,2.044269654E0
4.629984538E0,4.480290115E-1,4.909043312E-1,-1.918728828E0,2.030575626E0
4.640206462E0,4.549734890E-1,4.804358482E-1,-1.914642334E0,2.025752884E0
4.649992538E0,4.920744598E-1,6.844799519E-1,-1.602816105E0,1.810985794E0
4.659986077E0,4.623052180E-1,8.185954094E-1,-5.158157349E-1,1.072329442E0
4.670239231E0,4.627506137E-1,8.151338100E-1,-5.145473480E-1,1.069270888E0
4.679994692E0,5.031430721E-1,1.032560825E0,3.133478165E-1,1.190597188E0
4.690222462E0,5.023838878E-1,1.030828238E0,3.139333725E-1,1.188928336E0
4.699985462E0,4.008716941E-1,1.163205147E0,6.822662354E-1,1.406851643E0
4.710018538E0,4.026980996E-1,1.158127069E0,6.841964722E-1,1.404118542E0
4.719997000E0,2.988725007E-1,1.299238205E0,8.935298920E-1,1.604911322E0
4.729980615E0,4.005923569E-1,1.408261061E0,1.356882095E0,1.996197002E0
4.740069385E0,3.998448253E-1,1.396988630E0,1.360953331E0,1.990891028E0
4.749985308E0,4.555448890E-1,1.567063093E0,1.561513901E0,2.258657465E0
4.759996077E0,4.504151046E-1,1.553500891E0,1.566234589E0,2.251517171E0
4.770285846E0,3.387120664E-1,1.684044361E0,1.703653336E0,2.419331718E0
4.780024462E0,3.316146433E-1,1.667461157E0,1.709454536E0,2.410939608E0
4.789991846E0,5.145744085E-1,1.660099506E0,2.112642288E0,2.735685404E0
4.800385615E0,6.993993521E-1,1.594662428E0,2.702047348E0,3.214524472E0
4.810288308E0,6.828379631E-1,1.582213163E0,2.705962181E0,3.208098737E0
4.820185000E0,4.840289950E-1,1.318190336E0,3.430817604E0,3.707076916E0
4.829995538E0,4.636209607E-1,1.312043905E0,3.432271004E0,3.703631711E0
4.840006077E0,2.875181735E-1,1.052474022E0,3.437067986E0,3.606078841E0
4.850000308E0,7.058353424E-1,8.169369698E-1,2.955675125E0,3.146681584E0
4.860002692E0,6.664454937E-1,8.094797134E-1,2.957180023E0,3.137566046E0
4.869990077E0,8.850858212E-1,4.440743923E-1,2.556759834E0,2.741824179E0
4.879984308E0,8.430231214E-1,4.356975555E-1,2.558920860E0,2.729211665E0
4.889991538E0,8.632538319E-1,-3.868055344E-2,2.792862892E0,2.923488755E0
4.899989846E0,8.352947235E-1,-4.318857193E-2,2.794116020E0,2.916619081E0
4.909986769E0,1.231103182E0,-2.855637074E-1,2.490385056E0,2.792701094E0
4.920880000E0,1.059136271E0,-5.340247154E-1,1.728123665E0,2.096035171E0
4.929996692E0,1.062790394E0,-5.455226898E-1,1.732615471E0,2.104536718E0
4.940262000E0,1.129125595E0,-5.909972191E-1,1.011918068E0,1.627323108E0
4.949980231E0,1.135905504E0,-6.041793823E-1,1.017153740E0,1.640096269E0
4.960357462E0,1.220733285E0,-5.407514572E-1,2.585239410E-1,1.359939896E0
4.969981769E0,1.221501350E0,-5.520563126E-1,2.629776001E-1,1.366012057E0
4.980009231E0,1.401947021E0,-5.772063732E-1,-1.822423935E-1,1.527034688E0
4.989990692E0,1.318577409E0,-5.692052841E-1,2.820911407E-1,1.463631255E0
4.999975462E0,1.320086837E0,-5.675699711E-1,2.814674377E-1,1.464236609E0
5.010111462E0,1.079598665E0,-4.793527126E-1,9.830656052E-1,1.536792206E0
5.020049000E0,1.084995747E0,-4.699614048E-1,9.794530869E-1,1.535385242E0
5.029988615E0,9.810512066E-1,-2.333467007E-1,7.264957428E-1,1.242862912E0
5.039985385E0,8.972414732E-1,-3.226017952E-2,1.671314240E-1,9.132447061E-1
5.050170077E0,8.915472627E-1,-2.967739105E-2,1.660289764E-1,9.073603970E-1
5.059992769E0,6.111441851E-1,4.365205765E-3,-2.124624252E-1,6.470367471E-1
5.069994923E0,6.040451527E-1,4.861354828E-3,-2.127609253E-1,6.404384362E-1
5.080003538E0,4.390658140E-1,-5.619764328E-2,-3.182125092E-1,5.451570096E-1
5.090177385E0,4.331509173E-1,-5.490708351E-2,-3.187961578E-1,5.406158481E-1
5.100093615E0,3.446878791E-1,-7.403230667E-2,-5.718650818E-1,6.718036828E-1
5.109989692E0,4.152208865E-1,-1.917419434E-1,-1.114697456E0,1.204875005E0
5.120008615E0,4.015109539E-1,-1.942603588E-1,-1.113853455E0,1.199840678E0
5.130009077E0,5.120829344E-1,-3.225226402E-1,-1.553717613E0,1.667419625E0
5.139998692E0,4.933752418E-1,-3.263638020E-1,-1.552337646E0,1.661229854E0
5.149991615E0,5.969437957E-1,-5.816180706E-1,-1.794770718E0,1.978843956E0
5.159979000E0,5.761893392E-1,-8.905286789E-1,-2.027667522E0,2.288333687E0
5.169989692E0,2.621519864E-1,-8.369157314E-1,-2.025939465E0,2.207619152E0
5.179983846E0,-1.229065508E-1,-1.029588223E0,-2.039461136E0,2.287916007E0
5.190021538E0,-1.368721277E-1,-1.033529043E0,-2.037856102E0,2.289055210E0
5.200809308E0,-1.312451512E-1,-1.247898340E0,-1.839851856E0,2.227000317E0
5.209986462E0,-1.451091468E-1,-1.250468969E0,-1.838743687E0,2.228386783E0
5.219996000E0,-2.289576828E-1,-1.343398809E0,-1.838086128E0,2.288165771E0
5.229986308E0,-2.080205083E-1,-1.230325937E0,-2.631820679E0,2.912637040E0
5.240090385E0,-2.192506790E-1,-1.246816635E0,-2.625142097E0,2.914445679E0
5.249979154E0,-2.186829746E-1,-1.068091154E0,-3.193938732E0,3.374890455E0
5.259990538E0,-2.277480960E-1,-1.086394072E0,-3.186468601E0,3.374270798E0
5.270964615E0,-1.802010536E-1,-9.115405083E-1,-3.131814003E0,3.266747230E0
5.280007308E0,-1.899746060E-1,-9.246969223E-1,-3.126327515E0,3.265743174E0
5.290028923E0,-1.661793888E-1,-6.510362625E-1,-2.894191742E0,2.971163012E0
5.300048692E0,-3.701007366E-1,-3.672149181E-1,-2.509717464E0,2.563299261E0
5.310029077E0,-3.755395710E-1,-3.695545197E-1,-2.508663654E0,2.563394984E0
5.320025846E0,-4.431452155E-1,1.370000839E-2,-1.681482792E0,1.738950762E0
5.330161077E0,-4.487939775E-1,2.019262314E-2,-1.684025288E0,1.742918514E0
5.339986769E0,-1.220320538E-1,4.625844955E-1,-3.094787598E-1,5.697835909E-1
5.350035615E0,-3.218801320E-1,1.114038467E0,6.422491074E-1,1.325583812E0
5.361233462E0,-3.281173706E-1,1.131677389E0,6.352653503E-1,1.338624961E0
5.369977769E0,-1.547983587E-1,1.519494057E0,1.715288162E0,2.296745132E0
5.380120923E0,-1.620662063E-1,1.539723873E0,1.707387924E0,2.304818558E0
5.389989769E0,4.453822076E-1,1.736597300E0,3.124262810E0,3.602104051E0
5.400113538E0,4.311740994E-1,1.761573076E0,3.114813805E0,3.604319054E0
5.409985846E0,2.313451767E-1,1.898920298E0,4.103309631E0,4.527313643E0
5.419998308E0,-1.434333622E-1,2.146579742E0,4.616025925E0,5.092747103E0
5.430016231E0,-1.370591819E-1,2.156967640E0,4.611848831E0,5.093176245E0
5.440015308E0,-8.712649345E-3,2.280444384E0,4.631237984E0,5.162254135E0
5.449983231E0,7.455021143E-3,2.278237343E0,4.631680489E0,5.161674643E0
5.459988769E0,-2.274475396E-1,2.101257086E0,4.535472870E0,5.003751380E0
5.469988538E0,-2.002997398E-1,2.091576576E0,4.538655281E0,5.001420230E0
5.479978154E0,-3.299925029E-1,1.849876165E0,4.064064980E0,4.477450283E0
5.490026692E0,-8.224893361E-2,1.536404610E0,2.862010002E0,3.249369980E0
5.499988385E0,-4.408962280E-2,1.516057491E0,2.869664192E0,3.245819895E0
5.510000000E0,4.337419569E-2,9.654695988E-1,2.610475540E0,2.783629899E0
5.520008000E0,7.941450924E-2,9.552090168E-1,2.614511490E0,2.784672559E0
5.531416154E0,-6.822432876E-1,4.232087135E-1,2.966234207E0,3.072963861E0
5.540076923E0,-1.749028325E0,-1.809225082E-1,3.730122566E0,4.123790416E0
5.549991000E0,-1.697363734E0,-1.526684761E-1,3.719722748E0,4.091538663E0
5.560375846E0,-2.189339638E0,-7.923576832E-1,3.469117165E0,4.178015396E0
5.570413538E0,-2.131595612E0,-7.624607086E-1,3.459037781E0,4.134003937E0
5.580252000E0,-2.121327162E0,-9.758374691E-1,2.065039635E0,3.117158383E0
5.590016000E0,-2.078341484E0,-9.625172615E-1,2.061493874E0,3.081509337E0
5.599991692E0,-1.519596100E0,-1.013367414E0,-7.966804504E-2,1.828232157E0
5.610022462E0,-9.887917638E-1,-8.999717236E-1,-1.425505161E0,1.954411221E0
5.620006538E0,-9.768912792E-1,-9.206540585E-1,-1.417118549E0,1.951959387E0
5.629981538E0,-9.207245111E-1,-8.079755306E-1,-1.491372585E0,1.929961210E0
5.639984615E0,-9.088675976E-1,-8.235011101E-1,-1.484854221E0,1.925872905E0
5.650457769E0,-6.830067635E-1,-7.918016911E-1,-1.246930122E0,1.627354567E0
5.659999154E0,-6.700525284E-1,-7.992458344E-1,-1.243421555E0,1.622917576E0
5.669990000E0,-4.927012622E-1,-6.472523212E-1,-1.439428806E0,1.653373941E0
5.679997923E0,-5.201872587E-1,-5.668399334E-1,-1.543176174E0,1.724324505E0
5.689983538E0,-5.049839020E-1,-5.707592964E-1,-1.540852070E0,1.719011349E0
5.699985538E0,-5.738453865E-1,-4.659461975E-1,-1.776735783E0,1.924368579E0
5.710027923E0,-5.575352907E-1,-4.672865868E-1,-1.775303364E0,1.918568317E0
5.719990154E0,-7.108269334E-1,-4.578974247E-1,-1.436279297E0,1.666686293E0
5.729989692E0,-6.550629735E-1,-6.258692741E-1,-9.221544266E-1,1.292744613E0
5.740047846E0,-6.414698362E-1,-6.127686501E-1,-9.264364243E-1,1.282674322E0
5.749984077E0,-4.793927073E-1,-6.717123985E-1,-1.014755249E0,1.307953795E0
5.759988231E0,-4.675291181E-1,-6.593723297E-1,-1.018774986E0,1.300483686E0
5.769995923E0,-6.067145467E-1,-6.107928753E-1,-1.673867702E0,1.882286791E0
5.780003692E0,-5.925832987E-1,-6.056563854E-1,-1.674909115E0,1.877044263E0
5.790018615E0,-5.258831382E-1,-5.180788040E-1,-2.127860546E0,2.252276454E0
5.799980539E0,-2.062264681E-1,-4.569528103E-1,-2.364701271E0,2.417260294E0
5.810015308E0,-2.020362616E-1,-4.559507370E-1,-2.364795685E0,2.416809541E0
5.820074615E0,-1.297978759E-1,-4.244461060E-1,-2.513763905E0,2.552647832E0
5.829988154E0,-1.271046996E-1,-4.237880707E-1,-2.513828754E0,2.552466834E0
5.839992769E0,-1.360082626E-1,-3.677990437E-1,-2.759222507E0,2.786948731E0
5.849993231E0,-1.324104071E-1,-3.695418835E-1,-2.758300304E0,2.786093015E0
5.860918000E0,-2.739998102E-1,-3.382210732E-1,-2.761813641E0,2.795904858E0
5.870132308E0,-2.605798244E-1,-2.324075699E-1,-2.678125381E0,2.700790751E0
5.880120615E0,-2.566415071E-1,-2.348968983E-1,-2.676881790E0,2.699395772E0
5.889994692E0,-1.549482346E-1,-5.692386627E-2,-2.750591755E0,2.755540652E0
5.899989462E0,-1.550281048E-1,-5.974149704E-2,-2.749510288E0,2.754525292E0
5.910856846E0,-4.623681903E-1,1.542932987E-1,-2.190089703E0,2.243676374E0
5.920499923E0,-3.970955014E-1,3.231782913E-1,-1.684485435E0,1.760573835E0
5.930201615E0,-3.995109797E-1,3.261599541E-1,-1.685811043E0,1.762937381E0
5.939989539E0,-1.596846581E-1,4.782736301E-1,-1.251927853E0,1.349654846E0
5.950668385E0,-1.639479995E-1,4.798996449E-1,-1.252860546E0,1.351607252E0
5.960036077E0,-3.664197326E-1,7.289040089E-1,-8.603525162E-1,1.185652110E0
5.969979539E0,-3.663184643E-1,7.304389477E-1,-8.609361649E-1,1.186988354E0
5.980001462E0,-6.895864010E-1,1.016492367E0,5.778980255E-2,1.229685243E0
5.989985308E0,-5.671273470E-1,1.237608910E0,1.499636650E0,2.025393622E0
6.000050692E0,-5.717316866E-1,1.252000809E0,1.493808746E0,2.031218284E0
6.009991000E0,-4.037659168E-1,1.307009697E0,2.842257500E0,3.154319096E0
6.019978769E0,-4.174065590E-1,1.325216532E0,2.834438324E0,3.156654511E0
6.031119539E0,-3.237298131E-1,1.401946545E0,3.247804642E0,3.552251412E0
6.039987000E0,-3.426676393E-1,1.412622690E0,3.242573738E0,3.553478355E0
6.050161692E0,-1.938321590E-1,1.518873692E0,2.882452011E0,3.263905298E0
6.060116385E0,-8.528393507E-2,1.494813919E0,3.123089790E0,3.463442195E0
6.070361385E0,-1.068822742E-1,1.489833593E0,3.123677254E0,3.462425095E0
